Date,Name,Comment
Tue Jun 16 07:43:55 PDT 2009,jtenniel,Still tired test today in chem wish me luck 
Thu Jun 25 09:42:47 PDT 2009,Seany_,"Borrowed some money off my Nana until payday tomorrow, but im not going out drinking now, "
Tue Jun 16 06:55:02 PDT 2009,vkjess,@fangsy101 me too  Jess is very excited. 
Thu Jun 25 08:30:16 PDT 2009,ayoew,"wanna print the business plan, but the printer was exhausted "
Thu Jun 25 08:14:26 PDT 2009,guillaume7,"Great, i m stuck in a boat in the middle of the Tagus and the engine won t run  1000m upstream of Vasco da Gama bridge. Will update on ..."
Tue Jun 16 07:04:42 PDT 2009,Dr_D_Owen,Good to be home after a great weekend...now I get to hang with my honey @bunnyprincessa 
Tue Jun 16 07:29:26 PDT 2009,Sahnepop619,@tonyhawk very cute 
Thu Jun 25 10:11:16 PDT 2009,starscythe,@DavidBlue I just heard 
Tue Jun 16 06:50:59 PDT 2009,flybywire2,@mario here's an idea for a new twitterfeed feature: an option to limit twitterfeed tweets to a retweetable length 
Thu Jun 25 08:35:21 PDT 2009,Janan_chan,@jonnyli Waaaaaa! I used to be a flight attendent ... miss it sometimes ...  would you like Tea? Coffee? ...
Thu Jun 25 09:22:20 PDT 2009,Rebecca292,home on my lunch break.  too hot to ride a bike.  glad my car is fixed.  which i could say the same for the ac.  
Tue Jun 16 07:23:04 PDT 2009,bryancheung,"@_everaldo Yep, I think it's totally awesome. "
Tue Jun 16 08:14:35 PDT 2009,LaMamaNaturale,@thesmartmama hoping to be there!!!!  excited for you!
Tue Jun 16 07:53:56 PDT 2009,mzcoenen,the girl's first tweet: shawn is driving to work . I hope he has a nice day. 
Thu Jun 25 09:42:13 PDT 2009,Constantwaif,"@Executivefocus Ah thats so sweet, I wish, doctor ordered me to stay home and rest pre hospital   don't think it's serious, back tuesday x"
Thu Jun 25 08:04:58 PDT 2009,veemae,@owl_order aiya. i'm not short enough!  haha really there's such a saying? hmm.
Thu Jun 25 10:18:04 PDT 2009,katyjaynenyc,R.I.P. Farrah Fawcett. I wanted to be her when I was little. 
Thu Jun 25 08:42:32 PDT 2009,QuinnCarrington,six days!!!!  wish i could spend 'em at the cottage though 
Thu Jun 25 08:48:18 PDT 2009,KarenAlloy,I'm filming my superstition video 2day. I'm a day behind.  I'll post either 2night or 2morrow! Thanks for your tweets!
Tue Jun 16 07:21:19 PDT 2009,padraybear,@JoAnneJoyM you should take pictures and ask them &quot;how did you get them to grow like that?&quot; amazing &quot;are they real or joke teeth?&quot; 
Thu Jun 25 09:32:36 PDT 2009,kalab_1993,"Had fun at the lake yesterday; but got really burnt, ouch "
Thu Jun 25 09:30:52 PDT 2009,caorongjin,@hopeformusic yikes.. no good.  i hate hayfever myself... and meds don't help much for me either.  
Thu Jun 25 10:24:03 PDT 2009,PhilthyBlog,"Damn... Farrah. Just saw Food Inc. last night, I wonder how many less people would get sick in the world if we could eat real foods. "
Tue Jun 16 07:54:00 PDT 2009,tga1976,@andyravensable It's going to be total METAL! 
Thu Jun 25 08:05:15 PDT 2009,Ahhle,"i expected a semi-breezy day with the rain. now there's sun, a very hot one. GRRRR. it's so freaking hot. i wanna go to the pool. "
Tue Jun 16 08:26:49 PDT 2009,katie_fruitcake,I'm back.  ooh it was so cool again. 
Tue Jun 16 07:27:11 PDT 2009,bellab12,@glossmenagerie Gotta look out for our sisters having a bad day! 
Thu Jun 25 10:13:41 PDT 2009,Tink5,"We will always love Farrah Fawcett, R.I.P.  "
Tue Jun 16 07:48:07 PDT 2009,trishna87,@aunjuli and HOLY SHIT!! REJOICE!    Congrats you too :3
Thu Jun 25 09:55:54 PDT 2009,chocothunda28,making lunch in the apartment and going back for more work 
Tue Jun 16 08:32:52 PDT 2009,rashidalnoaimi,Treating my body 
Thu Jun 25 10:09:50 PDT 2009,Alicesen28,&amp; im up again. i hate bad dreams 
Thu Jun 25 09:41:16 PDT 2009,emodarkfairy,not doing much at all 
Thu Jun 25 10:22:01 PDT 2009,thelonebeader,Sad to hear about Farrah Fawcett...   http://bit.ly/eRW9n
Tue Jun 16 07:39:35 PDT 2009,irina19,is excited for next week 
Tue Jun 16 08:22:06 PDT 2009,djcooch,Morning family!!!!! Just want I wish all of u a productive day with lots of smiles 
Thu Jun 25 09:12:36 PDT 2009,K_MacFarlane,"@LdyDisney No.  Although she was awesome, I already have too many here. She needed a good home where she could be queen. ;)"
Thu Jun 25 08:36:11 PDT 2009,ms_dominguez,Waiting in the drive thru line @ starbucks tossing my 30min morning core workout out the window 
Tue Jun 16 07:01:04 PDT 2009,DcTurner,@joepavlo  I am very jealous 
Tue Jun 16 07:58:21 PDT 2009,jamesgangcreatv,"@mateokaye And there is always the answer of &quot;No problem&quot; to the response, &quot;Thank you.&quot; "
Thu Jun 25 10:26:35 PDT 2009,snapxitxout,"getting ready, work 2-10 tonight. "
Thu Jun 25 09:51:19 PDT 2009,azwebcat,http://twitpic.com/8dt2b - Shaq-tus is headed north  http://tinyurl.com/mwpks7
Thu Jun 25 08:50:15 PDT 2009,GJRM,My laptop charger is dying  I hate when stuff breaks.
Thu Jun 25 10:03:51 PDT 2009,DarknPretty,Sad news every1 Farrah Fawcett has died of cancer at age 62 
Tue Jun 16 08:19:42 PDT 2009,DarwynXRivver,"Ahh, back from school   Only a week and 2 days left of that place "
Tue Jun 16 08:24:39 PDT 2009,JennyTheFriend,@TheJulianna Lol...thank you very much  I always find new unknown videos ;)
Tue Jun 16 08:07:06 PDT 2009,Vintage_Angel,So nice out today ^-^ &amp; it's my grandma's b-day  gonna go to the Best restauraut I have ever been 2 
Thu Jun 25 08:25:43 PDT 2009,JaRon_Pitts,I had a dream that all of the HATERS in the world died  It was sad b/c there was nobody 4 us 2 STUNT on! Thx God for haters = we NEED U!
Tue Jun 16 07:09:09 PDT 2009,mskrystin,cant wait til thursday when i see my beautiful lady &amp; go 2 czar! &amp; today im not sure what to do..Any suggestions for a tues day/ night?! 
Tue Jun 16 07:49:51 PDT 2009,Saganlives,@goodingoodout Loved the Denim Diet! And am looking forward to seeing your blog when it's set up 
Thu Jun 25 08:50:45 PDT 2009,smashleynewell,so bored. getting charlie inspected. stuck at the auto shop. 
Tue Jun 16 07:44:05 PDT 2009,skullranch,"was on the bus earlier, don't worry, my iPhone was just acting up "
Tue Jun 16 06:52:51 PDT 2009,lightcast,@elliottmunoz Let me know if you need some additional help or info. We just might have some AS3 flex sample code 
Tue Jun 16 07:39:13 PDT 2009,SmellyCow,Just brought Lee Jun Ki's first Album..was suppose to get his latest album J Style but it's sold out.. I'll go CD hunting this friday wee 
Thu Jun 25 08:05:11 PDT 2009,NathanSkky,Working again.  
Tue Jun 16 08:12:18 PDT 2009,PamW876,Ah another sunny day here in beautiful tennessee  boring tennessee but def beautiful lol   
Tue Jun 16 08:34:39 PDT 2009,PDXfoodcarts,"@goodbye_ohio Stark and 183rd, that is like almost to Idaho.   that area does have great Mexican fare, I agree."
Tue Jun 16 08:28:38 PDT 2009,unahealyfan,@RenBlink182 i hope we get to see the sats on friday 
Tue Jun 16 07:31:12 PDT 2009,skurfuerst,Again thinking about the TYPO3 v5 content model  Really cool
Thu Jun 25 09:45:06 PDT 2009,NikaB84,R.I.P. Farrah Fawcett http://bit.ly/DVCgs  The beloved angel has passed away 
Thu Jun 25 09:08:45 PDT 2009,mattisnotarobot,@iammercymedical I can't access Jo Blo at work 
Thu Jun 25 09:25:01 PDT 2009,hitrewindz,@xstefanielee getting fatter alr!! should stop eating... HAHA 
Thu Jun 25 10:11:43 PDT 2009,NoNamesJustLo,If I had the funds I would get up and runaway to the beach for a few days...I need it 
Tue Jun 16 07:01:04 PDT 2009,GabySuwanda,@mushroomization the dragon in my tummy... 
Tue Jun 16 07:39:20 PDT 2009,cjsier,Let's hope it lasts!! In an incredibly good mood today 
Tue Jun 16 08:04:18 PDT 2009,pixiejane,Loved the long wknd it was...5 days  bt it is back to skwl tom ;-(  i onlt have 2 exams left then it will be a week of school.
Thu Jun 25 09:06:27 PDT 2009,fordie,"1 step forward , 2 steps back  #sharepoint"
Tue Jun 16 07:56:12 PDT 2009,lyraelson,@TheLastDoctor *grins and runs round him* singiiiiing... why? *stops in front of him and jumps* because it's annoying! 
Tue Jun 16 07:23:22 PDT 2009,ufgirl76,@melody1976 Cool...just don't want to piss him off or drive him crazy!   But I will continue to give him shit!  LOL
Tue Jun 16 07:49:56 PDT 2009,nishland,@WilliamsonDavid you must come up with a hybrid approach.  everyone should feel the love! be uber-social 
Tue Jun 16 07:15:14 PDT 2009,BPenni,@AnnfromMontana Is there a bright golden haze on the meadow?  
Thu Jun 25 08:48:04 PDT 2009,sara_sabotage,my phone is still dead  ugh  im so frustrated!!!!!!!!!
Tue Jun 16 07:50:09 PDT 2009,KimPossible40,@MaryBethJBellon  spanish.  it's becoming necessary living in Florida 
Tue Jun 16 07:37:26 PDT 2009,KimPossible40,@AnthonyMcMurray good morning!  it's always a treat when the coffee's made 
Thu Jun 25 08:44:15 PDT 2009,MizzRachelMM,"@barbied23 lifeguards, ice cream man, front desk...anyone who wants it!!! lmao...ughhhhh!! but for real this is not funny. "
Tue Jun 16 07:29:19 PDT 2009,judy71111,"Working, glad to be employed "
Thu Jun 25 09:41:21 PDT 2009,_ajc_,@ShaunahFuegen I can't haz kittenz tonite?? 
Thu Jun 25 08:05:44 PDT 2009,VentnorBlog,"The prying eyes of the @googlecar are definitely NOT welcome in Ventnor. Sadly, that didn't stop them coming "
Tue Jun 16 07:00:56 PDT 2009,paddywhackery,"@alieninmusic also, what adds to the excitement besides the album title and tracklisting is the excitement of other fans "
Tue Jun 16 08:06:52 PDT 2009,BrbLv7,"@ThisIsLilWayne omg i have a picture that i badly photoshopped and it looks like im standing next to you, and i really want you to see it "
Tue Jun 16 07:27:12 PDT 2009,mskiimmylovee,After today will be going on a detoxing diet  no more coffee after today !
Thu Jun 25 08:34:12 PDT 2009,ana_c00,@tommcfly Tooom  Reply me! Say 'Happy B-Day Ana'. Sunday is my Birthday! (
Tue Jun 16 06:58:57 PDT 2009,RayyahSunshine,@RickPace smh countryyyy! Lol hey Ricky! 
Tue Jun 16 08:26:48 PDT 2009,Sheamus,@Evitchka Haven't been too well. Appreciate the concern. 
Tue Jun 16 08:00:17 PDT 2009,AleaceXO,@joe_smexypants i think we own the same home theater  ..AND i dont know what inch my tv in my room is..and i will prob. nvr check. haha
Tue Jun 16 08:12:11 PDT 2009,yagulmez,@DPrince2124 Yeah...I've seen that crazy movie 
Tue Jun 16 07:27:09 PDT 2009,our_ayley,@essteeyou Yahup 
Thu Jun 25 08:20:19 PDT 2009,missnani,my booger's birthday is this weekend and im gonna miss it!  @princess_meliss
Tue Jun 16 07:33:15 PDT 2009,thecurvature,@thejadedhippy Next Monday! 
Thu Jun 25 10:23:56 PDT 2009,Gigiborja,@juliejolie Maw is in brussels again 
Tue Jun 16 07:23:22 PDT 2009,Lizzy347,Looking up sound boards 
Tue Jun 16 07:47:50 PDT 2009,NotQuiteNigella,@citrusandcandy @howardt Thanks guys! Nice to get this support  Gnight tweeps! xxx
Tue Jun 16 07:08:51 PDT 2009,Sloaneyyy,And I knew she couldn't so she had to believe me 
Tue Jun 16 07:45:54 PDT 2009,tbag75,@benayers I only refer to my own experience  Although i admit that apex cycles in clapham are very friendly
Thu Jun 25 10:06:15 PDT 2009,hellskiss,needs a massage.. can't move my right arm too good 
Tue Jun 16 07:11:08 PDT 2009,jasongrant777,"going to get Guitar Hero Smash Hits, coming home to 'test' it  and then hitting the books"
Tue Jun 16 08:06:57 PDT 2009,witnessamiracle,"@JoyJude Gee, that's weird! Bella helped me vote using my 4 e-mail accounts yesterday and it worked! HAHA! What's your pretend age? "
Tue Jun 16 07:21:14 PDT 2009,aatifaa,"Tiring First Day. It rained all day. Still enjoyed it, nevertheless. "
Tue Jun 16 07:31:27 PDT 2009,CaRen45,@djvinceadams everythings cool...now  Seriously I'm good...doing my best to stay productive (as I tweet away in twitterville)
Thu Jun 25 10:04:06 PDT 2009,kstout13,RIP farah fawcett.  now you can officially be Charlie's angel.
Tue Jun 16 07:52:14 PDT 2009,MarciaPCF,Eating a slice of toast with rasberry jelly  Yummi 
Tue Jun 16 07:52:04 PDT 2009,bamboobangaa,Good morning world 
Thu Jun 25 10:20:29 PDT 2009,grahamneedham,On my way to Depeche Mode gig. Tipping down with rain though here in Prague 
Thu Jun 25 08:52:21 PDT 2009,sporrana,@aherne148 eenie meanie!  only one! ;) dont think it'll be a yes yes yes! lol
Thu Jun 25 10:04:09 PDT 2009,poshmama,"R.I.P. Farrah Fawcett, I will miss your beautiful smile "
Thu Jun 25 08:51:38 PDT 2009,truesaiyanangel,I was fast asleep; had 2 b here @8. 
Thu Jun 25 09:02:46 PDT 2009,rrb3,Is up and has a couple strands to run 
Tue Jun 16 08:07:02 PDT 2009,mikeBithell,@shaunspalding tis mine... my boss actually told me to stop working and open/transform it.. because he was excited 
Thu Jun 25 10:17:36 PDT 2009,thBIKINIboy,"it is a good weather out today, we should chill, but first, come to broadway with me  anyoneeeee ?!"
Thu Jun 25 10:00:06 PDT 2009,deeklet,@missinthia oh no way!!! how sad - they didn't have time to get married 
Tue Jun 16 07:43:55 PDT 2009,chrispetescia,@SelfishMom @MariaAvgitidis  thanks! feeling great today  just needed a day to re-coop from a couple busy weeks i think 
Tue Jun 16 07:15:10 PDT 2009,m1xzg,"@voipusers haha of course, didn't even really think of that "
Thu Jun 25 10:26:07 PDT 2009,crayolaphoenix,@Novablue ah honey.   so sorry you're sick.  xoxo.   ~slg
Tue Jun 16 06:48:43 PDT 2009,felicityfuller,@Mennard yes am fine thanks - enjoying some time off work! 
Tue Jun 16 08:01:49 PDT 2009,HansOngchua,@KelliSwan The best source is twitter.  Look for those in green that I'm following. They will lead you to more. Search #IranElection.
Thu Jun 25 10:21:53 PDT 2009,beaufou,@indeedio whats wrong? 
Tue Jun 16 07:47:53 PDT 2009,christinehuh,@asiangamer have fun with themmmm!  &amp; have fun at the conference thingy !?
Tue Jun 16 08:00:15 PDT 2009,PuristProdMgr,@chriscummings01 awesome post! Imagine haveing that as a body guard 
Thu Jun 25 08:50:55 PDT 2009,yanomyperez,Just woke up! My stomach hurts bad!! 
Thu Jun 25 10:22:18 PDT 2009,from_peace,  no tickets in germany for the miley cyrus tour.. 
Tue Jun 16 08:00:10 PDT 2009,Paychi,Leavin' the office. Countdown to my birthday/vacation is getting serious. 
Tue Jun 16 07:34:57 PDT 2009,kidehen,"btw @mfhepp is at #semtech2009 with me, and he or I will give demos on the spot  Again, watch: http://tr.im/oFsM . #loc #linkeddata"
Tue Jun 16 07:13:00 PDT 2009,KellyFlack,Relax for a free movie - &quot;The Unity of Spirit and Matter&quot; http://bit.ly/Iq76o  pls enjoy 
Tue Jun 16 07:51:57 PDT 2009,ryfaa,told my bestie that im happy today ....&amp; he goes..'u r always happy u just know u r happy today'  well said @ireyyyy
Thu Jun 25 09:46:54 PDT 2009,rscourtney,Goodbye Farrah dear  
Thu Jun 25 08:14:01 PDT 2009,tigscreations,I think this hayfever is actually a cold.. oh no!! 
Thu Jun 25 08:56:41 PDT 2009,SUMMERWALKER,@LUVDOLLICIA hey mama! Nah I'm in ATL right now...I wiiiiiish 
Tue Jun 16 08:12:26 PDT 2009,tranglq,"SN sá»m, báº¥t ngá»? nhÆ°ng ráº¥t vui! that very nice of u "
Thu Jun 25 10:26:20 PDT 2009,meeshjibs,hopes farrah fawcett is kicking ass and catching bad guys with style in heaven as she did so well while she was here on earth 
Tue Jun 16 06:58:52 PDT 2009,hyperjetrod,@terri5me2000 have a great day catch up in 8 hour #turkeytuesday over need 2 recover LOL  night ;)
Thu Jun 25 09:57:40 PDT 2009,SinKittyVixen,@MissKellyO Me too Kelly! At least she wont have any more pain 
Tue Jun 16 08:16:30 PDT 2009,planeman101,leaving for Virginia tomorrow! and hoping to see his 3 favorite people while hes there!!!!!!! i love Virginia! 
Thu Jun 25 09:09:03 PDT 2009,Evilpaintball,My SAT scores suck 
Thu Jun 25 09:42:14 PDT 2009,edwarddavies,@TeamAstana it's still not viewable on my iPhone 
Tue Jun 16 06:56:54 PDT 2009,inkedmn,@fraserspeirs they thought they were in for an easy shift 
Thu Jun 25 10:27:58 PDT 2009,Arantza92,@LisaHopeCyrus yes he was such a jerk and so mean! I really thought we were friends!  goshh im so mad at him
Tue Jun 16 07:44:00 PDT 2009,Fracksredrum,@SiderealSifu happy bday! Have fun. 
Tue Jun 16 06:56:38 PDT 2009,famulan1st,at work and wished I was outside enjoying the gorgeous weather.  
Tue Jun 16 07:44:00 PDT 2009,buffyfest,@vitaluv0505 You didn't watch all of that in 1 weekend? Bc damn! that would be a Buffyfest! You sound like our Michelle w the Riley bash 
Tue Jun 16 07:44:03 PDT 2009,l_young,whata week in nashville!! 
Tue Jun 16 08:19:54 PDT 2009,KatyCaptivated,off for 2 hours. see ya later!!  xxx
Thu Jun 25 10:24:25 PDT 2009,hannahisrad,you know it's been really hot in the fla when MY pool is warm. my pool usually doesn't get this warm until august. 
Thu Jun 25 09:02:41 PDT 2009,haydensgrlfrend,missing my boyfriend! hes in florida im in texas  but he'll be back tomorrow!!! we are inseperable!! unless we are travling
Thu Jun 25 09:20:20 PDT 2009,christian792,@eclecticxmanda @Dustinnnn i dont think i'm going to go to Duluth.  
Tue Jun 16 07:43:57 PDT 2009,hackingsearch,"thanks @jebswebs, you added appropriate and beneficial conversational counterpressure which I both expected and  appreciated.  @techmaine"
Thu Jun 25 09:28:38 PDT 2009,mynamesLIANA,"at guppy's in cerritos for orientation, 40 minutes early  great way to avoid the invisible traffic on the 60 &amp; 605 D:"
Thu Jun 25 08:35:34 PDT 2009,dlovee88,@x_tinaaaa - You stay at the doctor.  Gee. what is you doin. Sure CAN'T call a bih.
Thu Jun 25 09:28:23 PDT 2009,xbaileypaige,I'm goin to pump it up today woo hoo! But my stomach hurts... So that tells me not so good of a day coming up 
Tue Jun 16 08:00:18 PDT 2009,thefount,"@LovelyAnomaly Why, thank you. Now if only there were more of you. You know, like, at least three total.   (Favrd-whoring aside, Thanks)"
Tue Jun 16 07:43:56 PDT 2009,mahhriahh,"@kaddyi If you come, totally we can hang! "
Thu Jun 25 09:44:52 PDT 2009,Jaynecollinsmac,@thebeanboy23 Not  in Brighton sorry 
Thu Jun 25 08:25:44 PDT 2009,SoulAfrodisiac,@onesoulfulnegro   Do you need me to take care of him? Throw a few words his way West Indian style?  You know I got you hunney.
Thu Jun 25 08:50:29 PDT 2009,jescheco,On the way to Summerfest. Dont want to be a bitch anymore. 
Tue Jun 16 07:16:52 PDT 2009,sherlockstooshi,@Jason_Manford Nooo the crime! the tragedy!  no it really is a shame
Tue Jun 16 07:17:16 PDT 2009,MsLaurenRenee,http://twitpic.com/7jjcw - My 2 favorite people to be around 
